whats with the 10 out of 10 reviews really sure its probably the best or second best dc justice league era but thats not difficultlike all the other offerings its overblown wooden one dimensional and over reliant on over the top cgias a child i was always a dc fan and i want them more than anything to bring this thing together but marvel have certainly laid down a tough marker for how it should be and dc still havent met that challengethe main thing missing from the film is charm and simplicity sure momoa just about saves the day and i think he can develop into a loved character and the film is a step in the right direction but 10 out of 10 it most certainly isnt,fantasy
if you are a preteen the story may work for you if you have any common sense the bad dialogue and blatant rip off of every scifi and fantasy movie cliche will drive you crazyspecial effects are decent and the story moves along at a decent pace momoa carries the film despite being surrounded by one dimensional characters with digitally botoxed faces i would never watch this movie again,fantasy
i have no idea why somebody would give this movie a good score let alone 10 after 20 minutes i have decided that its for the best to switch my brain off and enjoy the show but damn this movie is way too dumb character development is rushed and is given in a form of cringy and weak dialogues jokes feel like they are just out of place but specific moments are created just for them to happen which makes it even more ridiculous there are some really stunning shots but its more of an exception rather than the rulebut the main issue which makes this movie unwatchable without at least 4 cans of beer is the fact that its linear as hell there are 0 unpredictable plot twists from the beginning of the movie or even from trailers you for sure know how its going to endalso the mood is unbelievably inconsistent at some points characters are dead serious while in 2 minutes they may be cracking jokes its not as bad as in justice league but black manta just looks pathetic with his constanty frowny or angry facewb u evil corporate idiots stop ruining your movies by trying to be like marvel and making movies based on a formula which clearly doesnt work it just looks like a parody and not a well done one,fantasy
i dont know where the hype for this film comes from because it cant be from the content the dialogue and characters in this movie are often ridiculous in the least entertaining way possible silly can be entertaining but it can also just feel stupid the female characters only seem to exist to be conscience because he cant think for himself as hes boring they have no flaws or vices in other words no depth the villain is a cheap charicature of the warmonger with a few poorly expressed environmental ideas thrown into his perspective the good points of this film fall mostly on the visuals it is a stunning film in terms of the undersea beauty portrayed a literal riot of colour across the screen i would also say that action is pretty positive the combat is intense and epic overral though i wouldnt reccomend,fantasy
cmon 1010 seriously the director used every action figureaction movie ever created to fight with or against splashing on testosterone the atlantis guards are power rangers the underwater fighter jets are from star wars the battle with other underwater kingdoms looks like a battle from the lord of the rings some personages are a version of the street sharks even godzila had a resurrection moment do you remember the disneys the sword in the stone even the guy name is arthur did you spotted the dinosaurs at jurasic park i only missed a smeagollike scene with the trident my prrrrecioussssah and a very funny scene is watching trying not to fall and looking very scared from the roof of one house in sicily two stories high  when hed just jumped from a plane thousand meters high with no parachute in the desertbut nicole kidman was beautiful as always,fantasy
everything i saw read and heard about before it came out had me convinced it wouldnt be my cup of tea my impression was that this would be yet another bloated studio tentpole with cheesy dialog a generic story and artificial looking cgi however once it opened a passionate film fan i respect a lot started spreading so much obviously genuine enthusiasm for the movie that i eventually got over myself and watched iti think it was the moment when nicole kidman swallowed a goldfish that i started to suspect i might actually enjoy this movie that suspicion however turned out to be wrong because i didnt just enjoy it i ended up adoring it the weirdest thing the film did contain all those elements i had feared  and yet none of that seemed to matter it just works it shouldnt but it somehow does which is why ive since come to the conclusion that director james wan is some sort of genius wizard filmmaker dont let the generic superhero tropes and cheesy dialog fool you into thinking this was a typical mainstream movie though i do suspect those things managed to fool the studio executives into thinking exactly that which is probably how james wan got away with it because in truth this is the least generic most bonkers big budget studio flick ive seen in ages its the film valerian wants to be its crazy its overthetop its beautifully designed with incredible attention to every little detail in every frame it doesnt take itself seriously for a second and yet it fully commits to  and loves  its characters and the world they inhabiti was awed literally awed by the design of the atlantian society and technology the worldbuilding and visuals are so distinct and original  which caught me completely off guard because i didnt expect that in a 200 million studio picture for the masses when the music score went into full synthesizer mode as aquabro and mera arrive on the collapsed bridge leading to the underwater city and the screen virtually explodes with the most colorful creatures and underwater vehicles imaginable i had a stupid grin on my face out of pure joy and adoration for this stunning display of artistic vision the stupid grin stayed on my face for the remainder of the movie and the film didnt let up never loses steam theres no weak third act at least in my opinion the wondrous discoveries and beautiful unexpected designs and creatures keep coming until the very end although it has a very different tone i was actually reminded of watching lotr the return of the king for the first timeits true delivers the typical clichd cheesy superhero tropes in spades but those generic story beats  some of which were probably demanded by the studio  seem to be all surface theyre not what james wan or his characters are really interested in it almost seems to me that the director only used those tropes as camouflage to sneak in nods to every film of every genre he ever loved and get really creative with the worldbuilding his biggest accomplishment however  the films greatest strength  is something that only few blockbusters ever achieve he successfully combines a genuine sense of wonder and awe with complete unabashed funso to sum up this review against my expectations the superhero film i least expected to like managed to do what not a single superhero movie so far had done for me it filled me with an urge to immediately see it again because i was so in love with its bonkers everythingbutthekitchensink approach to filmmaking naturally i now hope james wan will also direct 2 as im sure if given the chance next time not even the kitchen sink will be safeps for new imdb users in case you dont know whether to trust this review or not because you have no idea what my tastes in film are just click on my username  gogoschka1  and youll see what my favorite movies are,fantasy
finally dc seems to be moving towards the right direction i a big fan of superhero movies not caring whether it marvel or dc the movie is very straightforward and you quickly get excited to know whats to come next after the first act and oh please the songs used are really good plus the visuals are really good there are lots of surprisingly good underwater battle scenes and oh my that battle with black manta kills it the main characters are very well explored the ending could have been done better but it seems that would have made the movies runtime longer its really worth the 2 hours of watching it as the pacing is really good,fantasy
that was actually terrible jason momoa is actually just a frat bro they picked off the street amber heard was definitely not cast for her acting ability and everyone else is just as bad the only redeeming quality is the sfx theyre very good even if they look like the gungan city from episode 1 it was paced awfully written awfully and oh god the music was atrocious im pretty sure i can find the weird string music from the desert scenes on imovie and pitbull what is this 2006 just wow the only good scene in the movie is the trench which speak to wans horror roots but jesus the choices made here are baffling i dont want to be overdramatic but im pretty sure this just ruined the genre for me jesus,fantasy
this review is coming from someone who likes superhero films but ill admit aside from wonder woman and christopher nolans batman trilogy dc films are not my fave anywayi cannot believe this has such a high rating what on earth are people getting from thisthe dialogue was terrible the acting was also terrible it couldnt pick a genre was it a comedy was it a soap opera was it a policital piece on pollution of the seas was it star wars did they really need all that tech was it avatar who can tellit was honestly all over the shop i felt like each scene had a different director who was just going to completely disregard what everyone else has done before thempositives the underwater cgi was magnificent like really beautiful jason mamoa is charming ill give him that the female lead didnt need saving once and didnt spend the entire movie screaming so that was refreshingnegatives literally everything elseat this point wonder woman is carrying the entire dceu on her shoulders in my opinion,fantasy
i checked all these reviews before seeing the movie most beautifully visualized dc movie so far better stuff than what mcu offered us for 9 years i was sooo excited i love all superhero movies mcu and dceu i have been hoping for a good dceu movie for so long and have gone to each one hopeful wonder woman was a step in the right direction in my opinion i saw the reviews for this movie and was so excited to see it and was subsequently let down partially because i didnt read into the feud between the two franchisess fanslook this movie should not be reviewed as highly as it is it has great visual effects and jason momoa is actually pretty good however the rest of the acting and writing is so so so so subpar ive been reading reviews all morning about character development how it is way less cheesy than mcu movies just the right combination of funny and serious every scene feels forced like a formula have at least one funny joke one cool visual effect and one heroic speech about the importance of what we are doing so repetitive the entire movie how is that revolutionary or better than any other films the dceu has produced i blame my disappointment in this movie based on the dc only fans who are just forcing good reviews on this movie based on their hatred of marvel because while i definitely love dc and i like marvel sometimes too i pay 15 at the theatre for a good movie not a brandi hope my review brings down some of the hype it is still a pretty good film and of course i love and think that every fan should see the film but i could have waited until it is cheaper on dvd to watch because it simply isnt worth it please dont let the annoying reviews that praise this film as some above holy savior of the franchise sway you because it is not that jewel of the dc universe they claim it to be and if any of those reviewers read this please when reviewing movies leave your anger at the mcu at home so i can not waste money on a film that is by no means saving the dc franchise the last thing i wanted was to associate this film with disappointmenttldr this film really needed a poorer review because the amount of praise it is receiving is unrealistic and causing people to get their hopes too high about a mediocre film,fantasy
