has a very simple maybe even laughable plot it is a typical guy takes his revenge movie it can be easily summarized as keanu gets pissed and shoots people in the face for 101 minutes but the thing is you actually can see it is really keanu who is doing it instead of shaky cameras and dozens of superfast cuts you can see kickass long takes which are amazingly choreographed since this is their first film the director duo has a few problems with storytelling but i am glad that they made me realize how much i miss watching an action movie and actually see whats going on,reality
the best way i can describe is to picture taken but instead of liam neeson its keanu reeves and instead of his daughter its his thats essentially the plot of the movie reeves is out to seek revenge on the people who took something he loved from him its a beautifully simple premise for an action movie  when action movies get convoluted they get bad ie a good day to die hard gives the viewers what they want awesome action stylish stunts kinetic chaos and a relatable hero to tie it all together succeeds in its simplicityas an action movie buff all i wanted to see in this movie is some inventive action sequences and i was not disappointed every single action sequence in this movie is fastpaced beautifully shot fluid intense and you never have trouble understanding whats going on the direction of this film is fantastic as is the writing theres no melodramatic soapy story lines  everything is straight and to the point and the point is to get to the action not one moment in this movie is boring the short dialogue is effective from getting to action sequence a to sequence b without any confusion as to any characters motive its all laid out in front of you  all you have to do is sit back and enjoy the insanity happening on screenremember when live free or die hard came out and people were upset that john mcclane only fired pistols throughout the entire movie i like a little versatility when it comes to action heroes and evidently so do the writers wrecks face with pistols assault rifles shotguns knives even manoamano the man can do anything the difference between and other modern action movies die hard 5 and taken 3 for instance is that you actually believe is killable hes not some invincible superhero like bruce willis was in die hard 5 having his car crash and flip like a hundred times and the second it stops he gets out without a scratch and starts running no takes a beating in this film numerous times in fact but most of the time hes kicking ass and taking names and instead of acting as some unstoppable killing machine he just seems like a guy whos an expert in his field he used to be a hitman after allis a blast to watch really its just a mindlessly fun action movie it has largescale shootouts cqc sequences and a classic herovillain handtohand confrontation at the end the only negative i can say about the movie is that the villains arent anything to write home about theyre russian mobsters which weve seen a million times and their leader isnt given enough to work with as far as character goes willam dafoe has a brief but important role though as former colleague regardless is all about the action and it goes above and beyond in every respect its a breath of fresh air after all the poor sequels weve been getting and thankfully has the potential to be the next great action franchise an absolute mustwatch for action fans,reality
it looks as if the filmmakers realized that the public was sick of certain movies most movies nowadays are full of wire work scifi etc often topped with icing made of needless or predictable background stories that add nothing for example the beautiful girlfriend who gives the moral speeches or the troubled teenage daughter who arent present herenothing of that is in adds hardly a story no character development no needless character or background no misplaced drama no misplaced humor and not too much eye candy nothing of that what offers is action action and more action in fact it is one long action scene with some lines and close ups added but that is not a problem the directors promise action and deliver while delivering they made it look good and convincing without trying to be more and theyre smart enough to give the movie a satisfying beginning and endingand for those who claim that keanu reeves is a horrible actor you are right but his blank expression is perfect for this movie leave the acting to the bad guys and the delicious guest part for willem dafoeif youre tired of movies with forced drama or loaded with cgi will be a pleasant wakeup call,reality
2014 is the best revenge flick from keanu reeves of 2014 from the matrix 1999 to 2014 another action fast paced entertaining slick action packed film which kind i have never seen before it is a very fun straightforward action movie with an 80s sensibility its nice to see keanu doing these types of roles again it is one of my personal favorite keanu reeves movies keanu reeves is a bad ass what a great action packed blood packed film movies should really learn from this on how to make a decent action film especially with the crap we are getting today like escape plan bullet to the head and such this film to me is the greatest action film to come out in this century keanu was phenomenal the action was so fast paced and exciting my jaw literally dropped as keanu took out all the bad guys i personally think this film is better then all taken films combined it was simply brilliant it was made for 20 million dollars and i am glad it made 40 million in the us i think this film deserved to make 100 millionold school action with no shaky cam definitely the best stuntmanturneddirectordebut ive ever seen the story is set about keanu reeves a retired assassin who gets dragged back into his field when the russian mob put a hit out on him but instead of killing john they steal his classic mustang and kill his newly acquired puppy this sets john out to exact revenge on the whole mob in a no nonsense kind of waymultiple shots to the chest and one to the head for good measure type of justice ive never seen a film where the gun play is this to the point and precise as this i dont know what the body count is but its gotta be up thereway up there ohand another thingthey actually reload the guns dont see that that often in films its got an all star cast of cameosmall roll characters from ian mcshane william dafoe and john leguizamo and i swear one of the bad guy henchman is that mayhem insurance guy one of the best movie that keanu reeves ever made from start to finish non stop action all scenes look very realistic  the best action movie of the year  i love this movie so much i think the people behind this movie made a great astonish action movie there are other things in the movie that i love so much i even think is so much better than 47 ronin 2013 that keanu reeves made the most that i love in this movie is adrianne palicki as ms perkins i think she did one of the best job portraying and playing the most memorable female assassin i have ever seen ms perkins made me realized and inspired me that there are a lot of women who choose occupation as a female assassin hired by the mob there were a lot of female actresses who played an assassin but i have never see any women portrayed like that adrianne palicki is a bad ass she even played lady jaye in the gi joe teams covert operations a specialist in the movie gi joe retaliation 2013 one of my favorite movies the fight sequence between and viggo tarasov is real and very realistic i did not see any cgi in it this wouldnt be an action movie without some action theres plenty of it and its perfectly done the the stunts are completely insane in scale there is a lot of gun play and powder even the guys reload guns there are even daniel bernhardt from bloodsport ii and the matrix reloaded in it and he was perfect in here and the fight scenes with keanu reeves were well done by him this is the first time in the movie i see willem dafoe been the good guy i havent seen him in decades playing the good guy since platoon 1986 my favorite vietnam war movie the last thing about the movie i want to say that was a lover and i love i love how he avenge the puppys death by mobsters who killed him and than he saved another puppy from the animal shelter when he was wounded he wasnt a superhero without any bruises on him he was wounded keanu reeves did a wonderful job better than he did in knock knock 2015 i only hope they want screwed up the sequel and making much better action movie than the first waswhen sadistic young thugs senselessly attack keanu reevesa brilliantly lethal exassassinthey have no idea theyve messed with the wrong guy with new york city as his bulletriddled playground embarks on a merciless rampage hunting down his adversaries with the skill and ruthlessness that made him an underworld legend that is the main plot the rating i am giving this movie is a 1010 because it deserves it,reality
keanu reeve is hes a deadly and unstoppable hitman and it shows is short and to the point but so much fun at 1 hour and 36 minutes running time there is never a dull moment in what may be one of the best action films of the year the film starts off quickly and never stops it doesnt spend too much time on the backstory or development of life yet it still succeeds so well in building up his character within the first 20 minutes is called out of retirement when three robbers break into his home steal his car and kill his even before the action begins though the film builds up so much suspense and gravity into who this is resulting in a satisfying and exhilarating moment when his enemies realize hes back in the game while the plot may be simple and straightforward it works sufficiently in setting up a situation where the rest of the greatness can happen  stylized and awesome fight sequences where goes through dozens and dozens of kills seeing this in digital imax really helped boost the mood of the film the intense sound design and visuals the slick fighting and choreography on screen theres this one scene in the film where assaults his way through a club and all those elements combined make it an absolutely incredible sequence to witness besides and his fighting the film does set up a very interesting world thanks to all the other little details and characters it brings in there is an organized system of those on the other side of the law operating and exchanging gold coins while staying at bases such as the continental hotel this definitely allows room for sequels and spinoffs still keanu reeves is the star of the show and this is the best i have seen him in quite awhile again the story is straightforward and audiences know what emotional journey to expect but keanu displays a good amount of range in his portrayal of that is still nice to see just like his character states im thinking hes back is an awesome and enjoyable action flick that i would recommend rating 810,reality
at first glance sounds like a terrible film on paper but with the slickness of keanu reeves performance as the titular character and the sheer brilliance in its action sequences this marks the best action film of the year and one of the absolute best in the past decade following a brutal home invasion that leaves his beloved murdered by thugs from his past vows revenge on the ones who have taken what he loves most like i said on paper this seems like a directtodvd slopfest starring john cena but as a film with keanu reeves as the lead it marks the very welcomed return for reeves to the genre is insanely fun violently brutal and an overall romp especially for those disappointed by the expendables 3 is propelled by tarantinoesque dialog mixed with the swagger of action stars from the 70s reeves literally emulates cool in this film and does it with such confidence that we dont even doubt the charactereven when he kills countless bad guys with extreme force in some utterly ridiculous and implausible situations we dont doubt it for a minute this is exactly what you want out of an action film it is briskly paced brilliantly shot and meticulously choreographed and keeps you wanting more and more the supporting cast filled with the likes of john legiuzamo ian mcshane and willen dafoe also keeps this film very interesting these guys dont play good guys hell by traditional standards would be a bad guy in any other film every character is more ruthless than the next and pushes to be more ruthless than they are creating a very cool dynamic between the character and the plot regarding the idea of how far is too far however dont expect some revelation from regarding the morality of bad and evil this film wants you entertained and does so with brute force it never lets up not even for a second one scene in particular that will have your blood pumping is a showdown between thugs and in a nightclub this action sequence remains the best in the film and will have you grasping your theater seat because of the sheer intensity of it overall is slick violent fun that turns into a remarkable surprising film that will catch you off guard it is that good i highly recommend this film to action buffs especially but im sure those who just like a good movie will love it as well,reality
lesson learned dont get on retired legendary hitman john bad side in the film of the same name he goes back into action shooting up bad guys in a city where it seems that the cops have all simultaneously taken a vacation played by surprisingly youthful quinquagenarian keanu reeves john style of shooting baddies is reminiscent of my days playing whacamole duck hunt or any of those arcade games with the plastic guns is a vengeant superman and this is the basis of the entire movie although he doesnt have a clear weakness that can be exploited like most heroes does get into enough trouble for the audience to be sincerely worried about him if youre planning on seeing because you like movies with clever or meaningful story lines then youre going to be disappointed if you are looking for raw well choreographed action and machismo then look no further house greyjoys alfie allen stands out as villainous russian mafia brat iosef tarasov and michael nyqvist girl with the dragon tattoo plays viggo his mob boss father adrianne palicki willem dafoe ian mcshane and dean winters round out a strong supporting cast overall i enjoyed as a pure action film it doesnt have a storyline like the matrix or speed but it was visually entertaining and the simplicity of the story allowed for appreciation of the action this movie is manly and primitive and proves that at the age of 50 keanu reeves can still mix it up as an action star,reality
had been out awhile and at first i had little interest in seeing it as for me keanu reeves is generally whatever the opposite of a selling point is however i kept hearing about how this was a bit of a throw back of an action movie and upon reading the connection between the director and keanu i thought i would have to put aside my preconceived notions and give this movie a shotthe movie had two exstunt men one of which was keanu reeves former stunt double helming this film this resulted in a lot of practical effects instead of heavy reliance on green screen also familiarity with reeves likely left the directors with a base knowledge with how far they could push the star this left the films action scenes clean realistic to the point and a hell of a lot of fun to watchif i was going to break down the films format well it is of the semigeneric punisher type ex bad ass comes out of retirement to take on other bad asses type variety it was 75 japanese yakuza film 20 film noir and 5 video game one stylistic element that jumped out at me right away was the choice to go with a narrow scope of field for focus at first i thought maybe this was the projector in the theater but then i realized it was a choice made for the film normally this would annoy me slightly and i suppose still did as i am a big fan of depth of field miseenscnes set ups citizen kane is one of my favorite films i came to terms with the stylistic choice made for this film as it reminded me so much of eastern influences in this case it was reminiscent of zen ink and brush compositions where the sharpness lies in where the brush first touches down and the edges disappear into an almost mist like effectwhile keanu sold the action pieces well he wasnt asked to do too much to stretch his stoic emotional range which is just what the film required he was pretty much perfect for this part if i had been for some reason been asked to recast this film i would be hard pressed to find a better fit this would have been right up jason stathams alley however there is nothing more he could have added to it there was something quietly instance about reeves that made you feel that he was one not to be trifled with statham will always remind me of the character he played in snatch which was not at all overly menacing or intimidating rather if i had my choice of an alternative i would delve further into the japanese gangster genre and extract chow yunfat reeves was 49 in this film and still convincing as an ass kicker chow yunfat would have been ten years older but that would have further added to the realism of a retired hit man that is unwillingly dragged back into the businessspeaking of performances this film was full of great character actors from the action genre and otherwise one of these performances that i was not overly fond of was that of alfie allen you probably know him as the dickless theon greyjoy he worked in the part in that he was highly unlikable however i was not sure which accent he was trying to commit to this brings me to another flaw of the film many of the baddies simply did not measure up to be worthy of the challenge a spoiled brat son of a crime boss nor the crime boss himself an old man that the film gave no hint as to any physical prowess until the anticlimactic final battle gave any feeling that the fight would go any other direction except to a single minded killing strokei highly recommend this film if you are a fan of good action this easily ranks as one of the pure action movies of 2014 judged as just a movie it is simple in story structure but what it does it does very wellblarv score out of 10 88,reality
the only word that keeps coming back to mind when reviewing this movie is exhilarating the fun factor this amazing action film has is probably the highest of any movie this year i could not stop myself from having a blastfirst and foremost being also the first thing you notice is selfconscious of what it is and doesnt for not even one second take itself more seriously than it should fortunately this doesnt shut out the place for character connection and empathy people often think the two of these things exclude themselves but that is not what i think and this movie is proof of it it has such a genuine sense of fun and humor so much so that you are often laughing with not at the movie at the preposterousness of everything and at the same time feeling genuine tension for the characters youre rooting for i know it sounds ridiculous but every single fing kill by feels exciting and liberating it was incredible how much i was rooting for him to this contributes some stunning fastandfurious level action scenes that benefit amazingly by the practicality involved hats off to the director and the special effects guys for staging such a flawless string of adrenalinepumping scenes in particular to the director for the highly energetically stylish direction that never feels as a gimmick or out of place yet instead makes everything all the more enjoyable furthermore this is one of the few movies in which sound actually stood out and contributed in making the film a great success keanu reeves is perfect for the role and brings to the screen so much charisma i could not help but root for the guy he is surrounded by a great cast too that has very fun moments on their own if all of this wasnt enough has some great original ideas and plays with them in the best way possibledespite having a blast in the theater and wanting to maybe see this movie again in a year or so it isnt original stylish or innovative enough to say weve seen this plot before but not quite done this way yes it has its brilliance but it is kind of cheesy even if in a good way and predictable it doesnt rank up to a higher standard of action movie because of its straightforwardness it does have some stakes but all in all there isnt really an overwhelming set piece or twist that makes it highly remarkableobviously that is not what its aiming for and because of that i could recommend this movie to anybody just go and have the best action entertainment fun in the theater,reality
is something special it takes as much time setting up elaborate action sequences as it does the world with which it all takes place in and what a world it is it reminds me of millers crossing and it is cooler than any other recent attempt at noir we are shown a criminal underworld where if you are connected many powerful people know who you are and show you respect was connected but he got out he is the rare killer who has found peace and he is grateful for that peace some young kids steal that from him and he does what he does best he wages a one man war against the russian mafia it might sound like the film takes quite a leap but it all makes sense the motives of john and the people who get in the way of his bullets are all very clear even if it does come across as rather simple thats the plot at its most basic then theres the action the film is directed by reeves stuntman from the matrix so this guy knows action there are sequences that flow so smoothly it puts other action films and their quick cuts to shame keaunu moves so fluidly throughout the film and comes across as such a natural that the only disappointment is that we have not seen him like this before along the way are plenty of character actors fans of the matrix and the wire will recognize a few people then there are more obvious ones like ian mcshane and willem dafoe everyone seems to be having a good time that is another plus for this movie it gets dark at times but overall it is quite fun not very chipper but fun i cannot recommend this movie enough i believe it is a must see for action fans and for anyone looking for something a bit different from the usual fare,reality
