i saw this at an advance screening in oslo and going in i didnt expect it to be any more than a cheesy and somewhat gory tribute to eighties actioners by a stardirectorproducerwriter who was desperate to relive past glory that latter may or may not be true but my former assessment was plain wrong this movie is authentic shocking and unlike any other comparable moviegiven its genre the movie is a masterpiece the story is simple but solid and works on several levels the action scenes are unparalleled more intense than black hawk down saving private ryan and stalingrad put together the level of brutality and gore will shock and fascinate and no doubt cause some level of controversystallone proves himself to be an excellent director as well as in excellent shape for his age i had little faith in him going in and i stand correctedthis is a who has come to terms with who and what he is in a movie that holds up when compared with the original first blood well done sly well done indeed,cruel
first of all let me start by saying john is a masterpiece they dont make them like this anymore it is a return of the classic action movie of the 80s and 90s but with a touch of modern directing some will say it is gory some will says it has no plot but lets be honest nobody wants a dramatic twist or a deeper meaning when they go to see and even if you want to you can still find it in traces john is a killing machine but he is also a guy with strong moral values so if you are really looking for a message it is there to be seen other than that it is a full blooded action movie that will strap you to your seat for whole 95 minutes,cruel
is without question a sick action movie and stallone has proved himself again as an intense actor and as a solid director this installment combines elements from all three previous movies but this one had a much more realistic feel yes some dialog is questionable and there are a few albeit brief scenes that dont quite work but make no mistake this movie takes no prisoners stallone slips back into the role with ease and his supporting players do an admirable job critics will whine as they always do about the excessive violence gore and lack of story stick to giving awful movies like the skeleton key thumbs up guys the ironic thing is that actually gives a vivid and some would say accurate portrayal of war it has a similar feel to black hawk down and borrows its chaotic action pulls no punchesits brutality violence and gore are rooted in reality gone is the fun action of 2 and 3 it is replaced with realism which amounts to some of the best and most intense action sequences ive ever seen my only real gripe with the film was scenes that were sped up in post no big deal finally the integrity of the series as a whole has been kept in tact everything from the music to the action to the character to the final scene an extremely well crafted movie action fans will not be disappointedand neither will the critics who rave about the princess diaries,cruel
2008 is essential best action film in the action genre my second personal favorite film in the franchise i love this film to death is a fighting machine and i absolutely love the gory action films this is movie is great it is absolutely awesome i love this film to death it is the best film since iii wasnt that successful this movie was it is been nearly a 10 year anniversary since this movie come out here is where the legend of action heroes reloaded and ended well they wouldve raped her fifty times and cut your fg heads off who are you who are any of you my number one favorite action film is first blood part ii this my second favorite action film from sylvester stallone first blood is number 3 favorite action film in the series john is my comic book hero i love the fourth installment of to death i know there is a lot of people who hate this film and prefer iii over this film and think it is not a good movie i disagree it is not your typical action movie because it is way too gory and bloody mine it is i love s mini machete he uses in this movie this is sylvester stallones only movie he wrote and directed by him self the action is gory and bloody that i love it the movie has tons of action and it is realistic performed i love the rescue mission i love that chops a burmese soldiers head off with his machete puts a mine in the forest and kills 20 burmese soldiers is using a browning m2 aircraft machine gun uses the m2 to obliterate the driver and than he kills all the soldiers while he is reloading the machine gun m2  50cal bmg and than he kills the rest of the soldiers those were the kicks ass action sequences you have a lot of fire power in here and i love the rescue mission in here this is a badass kickass filmsylvester stallone portrayed and acted well his famous character and so did graham mctavish as lewis a mercenary matthew marsden as school boy reynaldo gallegos as diaz and julie benz as sarah i like these characters and they did their acting well done sylvester stallone directed this movie and to me it is really powerful realistic well action performed i dont agree with you haters i think this movie is better than commando 1985 schwarzenegger film puts most of action films today to shame thats my personal opinion music score from brian tyler wasnt that terrible like everyone is saying it was arguably good to the character richard crenna and jerry goldsmith couldnt come back because they both past away and are no longer with us anymore rip i think brian tyler did a good score ps i dont like the extended version because it is different from the theatrical cut and looks like an asshole in the beginning of the movie i love theatrical cut and honestly it goes fast around it is not boring it is entertainment it is one of my personal favorite action movies this movie is a perfect 10 for me,cruel
is an 80sstyle action movie with modern sensibilities stallone is not a oneman army as in previous movies but rather a dogged old soldier that comes to terms with what he actually is while racking up a body count that would make tarintino proud in many ways this movie parallels rocky balboa as a mature ending to a series of sometimes overthetop but fun action movies john in this movie is an aging but potent killing machine that for the first time since first blood accomplishes his mission in a very believable manner the action is visceral and downright gory at times surpassing the hardcore scenes of omaha beach in saving private ryan the film pulls no punches when showing exactly what a barret 50 caliber sniper rifle can do to a human body stallone mutters only a very few lines of dialog in this movie theres no speeches or patriotic flag waving going on here but there is a clear lesson on how well liberal idealism holds up under barbaric realities amid genocide and wara must see but not one for the kiddies,cruel
just watch it words dont justify it people didnt believe sly still had it but they were so wrong after the the great performance at rocky balboa i expected another great performance for him but this was even better than i imagined you dont have to be an stallone fan to enjoy this movie if you like action movies this one is for you a word of caution though this isnt for the light hearted there are some serious violence in this movie i am gonna say this is one of the best action movies i have seen in a long time but you dont have to take my word for it just watch it its better than the previous films expcept for about 15 minutes in the middle the whole film is action packed you cant possibly be bored if you hate action movie or if you have something against violence this isnt for you but if you are not than sit back and enjoy the legend that is for one last time,cruel
a straight action film only stallone could deliver nobody else could direct such an uncompromising pursuit of battle the battle sequences of this movie are glorious and violent in a way that is special a new extreme level of tension was achieved in my opinion and i dont say this in blind excitementthis movie delivers a moviehigh that is not often attempted movies usually hold back or simply fail at achieving visceral action and instead try to balance themselves between action plot drama comedy etc and in many cases in modern films this only lowers the quality of the experience the downfall of you could say is its small concern for character drama indeed the scenes looking at the female lead and the mercenary group are pretty poorly acted though this allows the scenes to focus on stallones disregard for their antics it can get annoying to sit throughthe mercenary groups character were so over the top in acting however it came off like farce to me which was actually really entertaining seeing their macho lines fall dead in the air stallone giving them no respectthe battles were glorious even if the film has flaws but it focuses on the battle as it should and achieves glorious cinematic victory great experience,cruel
during his career sylvester stallone gave the audience many great times to remember himfrom rocky and to demolition man and shade stallone was always a true super star as an almost exclusive action films actor he brought to the audience for over three decades high quality action movies however aging is always a problem for such actors and stallone could escape ita little though his physical condition is tremendous lets not forget that he is almost 62 it is a fact that his last films did not manage to reach the quality of his previous successes driven dtox avenging angelo and shade were really good films indeed but their shine was not as big as rocky or that is why stallone returned with his major two success roles rocky balboa was excellent and meaningfull now it is time forjohn this film is simply excellent although it is mostly an action movie it has also deeper meanings such as ethical values and political messages just like rocky balboa john uses the formula of the first movie mixed with this of the forthmonosylabic dialogues from meet the political messages of the activists the violent reaction of towards the brutal soldiers is justified by his ethical code with a deeper meaning that oppresion and injustice generates strong reaction acting as a whole is very good and convincing stallone is really born to be and the supporting cast is made by young actors who meet the quality standards of milo ventimiglia the project budget is 50m so as you understand there are many reallike explosions and effects what is new is the ultra violent death scenes they really look truethe story is interesting although as you expect not complicated to summarize john is one of the best action movies that 2008 will probably bring to usalso it is a must to see because not only it is a really good movie but also because it is the last film stallone even if he is 62 looks no more than 45 and his condition is impressive a must for all action film fans and not only by them is a really good film and you should not miss it,cruel
oh the haustacity yesi will say it again haustastic at his besti dont care he may be old but crap man this movie is awesomestallone definitely took a step towards the mel gibson approach in making it realistic that is what a 50 caliber round does to a man the genocide scenes are rough and graphicdefinitely not for young audiences but for everyone else hausomethe story is solid it doesnt take long at all to get to the action this is a must see for any person looking for some great actionrated r for ridiculous rampaging reoccurring ,cruel
thrilling and moving episode in which he returns to war and to rescue american prisoners  the famous trilogy has been completed by this recent  john  a definitive improvement and directed by the same stallone in which fights enemies in thailand  nevertheless the best considered is the original  violent movie with character who started in first blood and that launched stallone career going on his successful episodes  sylvester stallone as brawny hero is topnotch  he was a previous green beret  now retired and living a pacific existence in thailand  he has retreated to a easy life in a rural thai village next the burmese frontier  capturing snakes for local entertainers and transporting visitors in his old 109 pt boat  but john joins a group of mercenaries graham mctavish matthew mardsen to venture into wartorn burma and rescue a group of christian aid workers julie benzpaul schulze who were abducted by the ruthless local infantry who carries out a brutal massacre  he then frees the prisoners but cruel soldiers sett off in pursuit and leads his pursuers into all kinds of booby snares  puts dangerous traps in the jungle woods and mountains  appears threatening  lurking and harassing to his enemies pursuers escaping the innumerable risks and dangers from the beginning to the end the comicbook actionpacked and extreme violence is continued and its fast movement  for that reason the picture is pretty amusing  furthermore contains lots of explosions and some of the best action scenes ever made  including an impressive machinegun attack  stallone is enormous as the tough and rebel one army man and excellent julie benz as suffering missionary  in addition the veteran ken howard and including some flashbacks of deceased richard crenna in an enjoyable homage  the outdoors are spectaculars  the landscapes have been filmed on location in arizona usa chiang mai thailand and mexico  awesome and exceptional cinematography by the cameraman glen macpherson  splendid and rousing musical score by brian tyler this nailbiting film is well played  produced and stunningly directed by the great silvester stallone the motion picture is preceded by the original first blood by ted kotcheff with richard crenna  david caruso and brian dennehy in which is falsely accused as vagrant and wrongfully imprisoned and he pulls off the breakout  ii by george pan cosmatos with martin kove steven berkoff and julia nickson in which hes forced to go cambodia in search of american pows  and followed by iii with kurtwood smith and spiros focas and of course richard crenna  in which against the russians who control a particular sector of afghanistan and he goes behind russiandominated enemy lines too rescue his former coroner from jail  the film will appeal to action enthusiast and stallone fans  its a movie for adrenaline lovers and frantic thrillers buffs rating  good entertaining but violent  two thumbs up  although the movie has some aspects a little tough to take  this exciting film still has its magnificent moments this largescale and lavishly produced pic attempts a peculiar atmosphere with spectacular results  rating  better than average  well worth seeing ,cruel
is a great action movie and reminds me on how the action movies were made in 80s the plot is developing very fast and the pacing is very good sly is doing all his stunts and doesnt speak much mercenaries were good in my opinion and without them the movie would be to unbelievable and unrealisticdisplays the war like ive never seen it before and believe me ive watched many war movies camera is beautiful music is perfect and fits to the action scenes bryan tylers take on goldsmith home coming theme is in the beginning and in the end of the movies ending is greati have 3 objections 1  the acting of julie benz was too unbelievable to me 2  maybe more drama and less action not necessarily 3 camera work in some places is to shaky for my taste but on the other hand it gives a lot of tension to the actioneverything else is greatmy expectations were high and now i am pleasantly surprised i had my doubts about the movie especially after some negative critic reviews but now all i have to say thank you sly for giving us iv i must say the movie may not be for everyone because of violence but i think every fan and fans of the action movies of the 80s will be happy with this movie my theater was filled i hope it does well at the us boxoffice because sly deserves it i have no doubt that the movie will be success in other parts of the world alsois definitely back,cruel
